slug,id
north-carolina-courage-vs-chicago-red-stars-2018-09-18,1rep3prl7x37rkfmxxk10682y
north-carolina-courage-vs-portland-thorns-fc-2018-09-22,1ij2ew9yud5rdnkvw67mxytey
houston-dash-vs-chicago-red-stars-2017-04-15,4fjqktddhw818pe9n652l0jqh
portland-thorns-fc-vs-orlando-pride-2017-04-15,4fmzggrksgopt162rej2vr089
washington-spirit-vs-north-carolina-courage-2017-04-15,4frzo9hmse06b7y8g8qe64o2x
seatle-reign-fc-vs-sky-blue-fc-2017-04-15,4fpdp4z3ch1hrauo3h1bs6msp
fc-kansas-city-vs-boston-breakers-2017-04-16,4ftn3j11u50du9947krycrmy1
chicago-red-stars-vs-fc-kansas-city-2017-04-22,4fvu9scvsum7qerny9uul073d
orlando-pride-vs-washington-spirit-2017-04-22,4g03oto3pabd7m21qeonljbah
north-carolina-courage-vs-portland-thorns-fc-2017-04-22,4fxvonw4jcgk2ozk9fiyc0oo9
seatle-reign-fc-vs-houston-dash-2017-04-22,7jcvgtqt6kqmasse60int3n55
boston-breakers-vs-sky-blue-fc-2017-04-23,4g20fqqqtfp9oypotdiwqahgp
north-carolina-courage-vs-orlando-pride-2017-04-29,7jo50qzk0l62agbn092h9ukmh
portland-thorns-fc-vs-chicago-red-stars-2017-04-29,7ji4n3oke5x2lfyauyyf6asix
boston-breakers-vs-seatle-reign-fc-2017-04-29,7jsl2l5x6j950krjg017aup61
washington-spirit-vs-houston-dash-2017-04-29,7jwzmxgwcqgfrcx8vs18fcqnd
sky-blue-fc-vs-fc-kansas-city-2017-04-30,4g4c50dalw8of8omfx4ud8549
chicago-red-stars-vs-houston-dash-2017-05-06,7k4qn579fzwybwla17ag31nmx
washington-spirit-vs-sky-blue-fc-2017-05-06,7k13grbfuiqot3us4l7nzimeh
portland-thorns-fc-vs-seatle-reign-fc-2017-05-06,7k8ob9yvqa4xbpiyem0co7lk9
boston-breakers-vs-north-carolina-courage-2017-05-07,7kdm78db153gstyb7kal2ps6h
fc-kansas-city-vs-orlando-pride-2017-05-07,7kic0owb6y3sc16fmt8wgu12h
fc-kansas-city-vs-portland-thorns-fc-2017-05-13,7kuldattun5hdweqxn9wfkag9
seatle-reign-fc-vs-washington-spirit-2017-05-13,7kqgtlu3u79yfru0caay1a1ux
houston-dash-vs-sky-blue-fc-2017-05-13,7kmpmz6jy4c8552hpvl0rt04p
orlando-pride-vs-north-carolina-courage-2017-05-14,7kyjzjbmrn5zgdxnyg6g2p0ix
chicago-red-stars-vs-boston-breakers-2017-05-14,7l28u63u9o2d9oaph9af6vieh
boston-breakers-vs-portland-thorns-fc-2017-05-19,7l5vyxyclp7u2633apofbk8vd
sky-blue-fc-vs-houston-dash-2017-05-20,7lee6vfgnjq01ealawdpwrq3t
washington-spirit-vs-fc-kansas-city-2017-05-20,7l9m22xf3c7pyz69xl3nngxk9
north-carolina-courage-vs-chicago-red-stars-2017-05-21,7lif5cywlxpbu5gae7ovpjgtl
seatle-reign-fc-vs-orlando-pride-2017-05-21,7ln04yb2131io6hjzmza0zyeh
north-carolina-courage-vs-sky-blue-fc-2017-05-24,7lqf73dh3ydgmcndp6jiq1ko9
houston-dash-vs-seatle-reign-fc-2017-05-27,7lu8uwli94zr46j78xruijysp
chicago-red-stars-vs-north-carolina-courage-2017-05-27,7lzu9t1xwuoqwbe5zorde9nft
sky-blue-fc-vs-orlando-pride-2017-05-27,7m46alnloflo02vftwawjyktl
fc-kansas-city-vs-washington-spirit-2017-05-27,7m8adb4q637q3r3hvqwahv17t
portland-thorns-fc-vs-boston-breakers-2017-05-27,7mc2hd6snb76hov2ocdyz2xgp
north-carolina-courage-vs-fc-kansas-city-2017-06-03,7mfch11fowo2yxuq1lsos6m09
washington-spirit-vs-houston-dash-2017-06-03,7miwk9e7k4r7biro60an0eig9
sky-blue-fc-vs-portland-thorns-fc-2017-06-03,7mmqtp7ampsys20p66tly0rft
orlando-pride-vs-boston-breakers-2017-06-03,7mqyy6pltxd2nq71x4whdzzs9
chicago-red-stars-vs-seatle-reign-fc-2017-06-04,7mujsocnzor1htpphch435vc9
chicago-red-stars-vs-washington-spirit-2017-06-17,7n268lp5hl0vh08dqj5m0de5l
north-carolina-courage-vs-boston-breakers-2017-06-17,7n5jkm87p7h047icg52j5gusp
fc-kansas-city-vs-seatle-reign-fc-2017-06-17,7myreidxo0li53q853wklfca1
houston-dash-vs-orlando-pride-2017-06-17,7n9u66gqo7uwvt2x7eho3i2nd
portland-thorns-fc-vs-sky-blue-fc-2017-06-17,7nf50ktkq63llsiy40lgm7fmx
orlando-pride-vs-houston-dash-2017-06-24,7nmfjro2c3irzh35gp6facvl5
boston-breakers-vs-north-carolina-courage-2017-06-24,7niv4b4rvxed97n0yeisvkjxl
washington-spirit-vs-portland-thorns-fc-2017-06-24,7nqhnumuo5ikubpk30vd62bjd
seatle-reign-fc-vs-fc-kansas-city-2017-06-24,7nuuesu2rhki75b17pe4ujuuh
chicago-red-stars-vs-sky-blue-fc-2017-06-25,7nyrpc4sssggamwtraxkqjm5l
sky-blue-fc-vs-orlando-pride-2017-06-28,7o2om4eww4by1j529dlony489
houston-dash-vs-boston-breakers-2017-06-28,7o6t3xcavxucxxdl5bttytqeh
portland-thorns-fc-vs-fc-kansas-city-2017-06-28,7oakvpxrmg69ufdal0rsl5f55
seatle-reign-fc-vs-chicago-red-stars-2017-06-28,7oe6eokwizfxzrkneiushm19l
north-carolina-courage-vs-sky-blue-fc-2017-07-01,7olpd0f0q728wvoov9h7wjca1
boston-breakers-vs-washington-spirit-2017-07-01,7ohr2qae5xcff9uarxqnlgoh5
orlando-pride-vs-chicago-red-stars-2017-07-01,7opvt31v9y0e0j3xgmpcic3xl
seatle-reign-fc-vs-portland-thorns-fc-2017-07-01,7ovidlsdf64ox9ledqc0l7co9
fc-kansas-city-vs-houston-dash-2017-07-02,7oz9jnbh63d8zwvgygm679xih
boston-breakers-vs-chicago-red-stars-2017-07-07,7p334zkeogiyqnh2wyq9j171l
washington-spirit-vs-orlando-pride-2017-07-08,7p6rzqek6qvtdu3nin2py90ix
sky-blue-fc-vs-fc-kansas-city-2017-07-08,7pfsuvqwgz3qiawxqkea8vfmx
north-carolina-courage-vs-seatle-reign-fc-2017-07-08,7pawddz1hqa23y5wxzs3qxlgp
houston-dash-vs-portland-thorns-fc-2017-07-08,7pks4kj3b80yf6kem6cm78cmh
portland-thorns-fc-vs-north-carolina-courage-2017-07-15,7psjk1osnk9o9zdh53251ffft
sky-blue-fc-vs-chicago-red-stars-2017-07-15,7pw4v2ezs3hj4bn8ri02oru21
orlando-pride-vs-fc-kansas-city-2017-07-15,7q0exaut6nezo5gsydcwuvcvd
houston-dash-vs-washington-spirit-2017-07-15,7q47mqjbgwi5ahwqebewqwlwp
seatle-reign-fc-vs-boston-breakers-2017-07-15,7pouqxyd1iy5y8e9fqq5zbqax
chicago-red-stars-vs-orlando-pride-2017-07-22,7qbxg48y3lx1o37856p1y9a09
houston-dash-vs-boston-breakers-2017-07-22,7qhq1ggnz9t9th22jd9j57t9l
portland-thorns-fc-vs-washington-spirit-2017-07-22,7qpotb6baohggw6v4ips5c06h
seatle-reign-fc-vs-sky-blue-fc-2017-07-22,7qlwbglv6r9l3z9l5jwdr53op
boston-breakers-vs-fc-kansas-city-2017-08-04,7qtmr4dholfxd5co6pmotlpex
sky-blue-fc-vs-washington-spirit-2017-08-04,7qxjjdurwj7lcbdd0kojndf55
portland-thorns-fc-vs-houston-dash-2017-08-05,7r1e8wqwfsv304utxbp8l2vhl
north-carolina-courage-vs-seatle-reign-fc-2017-08-05,7r50hxkp8pmf4ij7fxq0jgo2x
orlando-pride-vs-chicago-red-stars-2017-08-05,7r94t6ikpg6vsf97280wxzqax
orlando-pride-vs-washington-spirit-2017-08-08,7rd4hg79gfsuypk07488t9l9l
fc-kansas-city-vs-north-carolina-courage-2017-08-10,7q8dk8gzc9kuvw6z0cu21p5gp
washington-spirit-vs-boston-breakers-2017-08-12,7rh4z1uoudrrpnjni49mwkxyh
chicago-red-stars-vs-portland-thorns-fc-2017-08-12,7rppwra5v2ca3y8fglrwzy1ux
orlando-pride-vs-sky-blue-fc-2017-08-12,7rleywxzkghpb19muxm1cuqcp
houston-dash-vs-fc-kansas-city-2017-08-13,7rulihly99kesxsjmnw6rh0q1
seatle-reign-fc-vs-north-carolina-courage-2017-08-13,7s1qkhnok8f9joaac8x1c91pl
boston-breakers-vs-houston-dash-2017-08-16,7s6ao1iqn5tlcwqjownhsqcbt
chicago-red-stars-vs-seatle-reign-fc-2017-08-16,7sg0wjanwifu4sdzpp7lhupd5
fc-kansas-city-vs-portland-thorns-fc-2017-08-16,7sbchlyedusvvvbl8upfcydih
north-carolina-courage-vs-washington-spirit-2017-08-19,7sowy447s552fe0v7k4aojkyx
boston-breakers-vs-orlando-pride-2017-08-19,7sk604ctiq25g61e9sf97990p
sky-blue-fc-vs-seatle-reign-fc-2017-08-19,7stos96yv30lqobfb4jf1sgrt
portland-thorns-fc-vs-houston-dash-2017-08-19,7sxnilrlb5j0vorwtikoisfs9
chicago-red-stars-vs-fc-kansas-city-2017-08-20,7t28iqiqnrqpsoz15xs497oix
fc-kansas-city-vs-orlando-pride-2017-08-26,7t9yosezdif2cxbdgc3il83jd
seatle-reign-fc-vs-portland-thorns-fc-2017-08-26,7t61gbl15nzhty99h79469w4p
sky-blue-fc-vs-boston-breakers-2017-08-26,7th6k9zkd0tzeohfl0mvibfft
washington-spirit-vs-chicago-red-stars-2017-08-26,7tdlyxkqwdwpwoki4fejrciqx
washington-spirit-vs-north-carolina-courage-2017-08-30,7trge5x2t070lztaeyrzbh33d
portland-thorns-fc-vs-washington-spirit-2017-09-02,7u0ndrymqt1s6691sl14hqv3d
orlando-pride-vs-boston-breakers-2017-09-02,7tw8kzthjv54nss1jkfdnjlyh
fc-kansas-city-vs-sky-blue-fc-2017-09-03,7u4i5dykoeyrydwjraxvqnrhl
chicago-red-stars-vs-north-carolina-courage-2017-09-03,7u8kpn7mdklxrwv4pq3nt9vjd
houston-dash-vs-seatle-reign-fc-2017-09-03,7uc3uum2gkqqry7oal9em8j55
orlando-pride-vs-seatle-reign-fc-2017-09-07,7ufoyav8znwfwql4xj5rlwhd5
fc-kansas-city-vs-chicago-red-stars-2017-09-09,7ukjegu3n04n4rdsdr7yorkkp
north-carolina-courage-vs-houston-dash-2017-09-09,7urwdm31h2enm18d3wuq2nqp5
boston-breakers-vs-portland-thorns-fc-2017-09-10,7uyiv8w8vzlp2oz9kgjda9o89
sky-blue-fc-vs-washington-spirit-2017-09-10,7v3pvacvnsvrskv2pkkpz7lrd
orlando-pride-vs-portland-thorns-fc-2017-09-23,7vbq2wfanbr1tvziszxq1ubxl
washington-spirit-vs-boston-breakers-2017-09-23,7vibqn01dzatkepxp3lwi85pl
houston-dash-vs-chicago-red-stars-2017-09-23,7v7nk1qprz0vmr2c9i6s65rl5
sky-blue-fc-vs-north-carolina-courage-2017-09-24,7vpjxs21v799t40mhnzuildd5
seatle-reign-fc-vs-fc-kansas-city-2017-09-24,7vu4xw65mxnu68lecl09eupyh
houston-dash-vs-north-carolina-courage-2017-09-27,7tnoqlgdltthlx0ojq77u1yw9
portland-thorns-fc-vs-chicago-red-stars-2017-09-30,7wbv0toz12mntkea5ad4bb3e1
boston-breakers-vs-sky-blue-fc-2017-09-30,7wfy1ecmqee70sntbujxa50q1
washington-spirit-vs-seatle-reign-fc-2017-09-30,7w71u6tuhmtl7dsfulv6rm0vd
north-carolina-courage-vs-orlando-pride-2017-09-30,7wjyun9t33axg28n4wdk6oag9
fc-kansas-city-vs-houston-dash-2017-10-01,7w1mt17jaq3g3gl03dne4zug9
portland-thorns-fc-vs-orlando-pride-2017-10-07,6xznjvffr0ch5qx2mvfak9ox6
north-carolina-courage-vs-chicago-red-stars-2017-10-08,6y5k1vyqumzgm1ko63hksbpm2
north-carolina-courage-vs-portland-thorns-fc-2017-10-14,1zmgly4g0gn64nk2dugbnx3e2
washington-spirit-vs-boston-breakers-2016-04-16,e3xg3rwtgmzbb0x9j6iwdk7op
houston-dash-vs-chicago-red-stars-2016-04-16,e3t938335yl7m4xwxemat8o2x
fc-kansas-city-vs-western-new-york-flash-2016-04-16,e40g5d9kglfs1zc8kb6wy6ktl
seatle-reign-fc-vs-sky-blue-fc-2016-04-17,e445ppuxb8uptzu9dsgvx4bmx
portland-thorns-fc-vs-orlando-pride-2016-04-17,e480jmuw4rcfvrneedobt9ckp
chicago-red-stars-vs-western-new-york-flash-2016-04-23,e4h4g1g9lnoom3ekj9rklqbc9
orlando-pride-vs-houston-dash-2016-04-23,e4b5lw4xzv51s1x668lht4kbt
fc-kansas-city-vs-portland-thorns-fc-2016-04-23,e4e76y79uooma7ze0ltg0d695
sky-blue-fc-vs-washington-spirit-2016-04-24,e4oop0xjzeasg0cpy8b2m6v3d
boston-breakers-vs-seatle-reign-fc-2016-04-24,e4k76h1qckxi16xvwqyojvy09
western-new-york-flash-vs-washington-spirit-2016-04-29,e4un4br87e9u7miia8kps3yeh
houston-dash-vs-sky-blue-fc-2016-04-29,e4rnj2vhueyafi3qaf9fhz84p
boston-breakers-vs-portland-thorns-fc-2016-05-01,e4yvb24r0wdl6lg0gpav2ro4p
chicago-red-stars-vs-orlando-pride-2016-05-01,e54z4kfhmdlfc7xfwqf1um489
seatle-reign-fc-vs-fc-kansas-city-2016-05-01,e522hr0t7kr3dareiiuquay21
sky-blue-fc-vs-western-new-york-flash-2016-05-07,e5h4gfgd7rmen17kps9wwre95
boston-breakers-vs-chicago-red-stars-2016-05-07,e587lwjcxnrbeh01l3rbnkpgp
washington-spirit-vs-portland-thorns-fc-2016-05-07,e5bbmg5beoiq4ro5zyw4i8uzt
fc-kansas-city-vs-houston-dash-2016-05-07,e5ea75lunw7f6vg6q5akxzgtl
orlando-pride-vs-seatle-reign-fc-2016-05-08,e5kidzd9gdgdhjr0gaid0590p
sky-blue-fc-vs-boston-breakers-2016-05-13,e5qwqhkjvgyhaafckbzn752w9
fc-kansas-city-vs-chicago-red-stars-2016-05-13,e5nrokvp32qowy12cqwlohre1
washington-spirit-vs-houston-dash-2016-05-14,e5ujxwkx4722u15yo9drw5wq1
orlando-pride-vs-western-new-york-flash-2016-05-14,e66dh61cgj55odkzpqj6nc7op
seatle-reign-fc-vs-portland-thorns-fc-2016-05-14,e61a483bre4e5lgfs2wfnbeg9
houston-dash-vs-orlando-pride-2016-05-20,e69rvayiek8e6rqkyyq07e9yh
western-new-york-flash-vs-sky-blue-fc-2016-05-21,e6hgx8k1vz1rit503auk02415
portland-thorns-fc-vs-washington-spirit-2016-05-21,e6cz2xk7t3vw4eewmqjs3jx0p
boston-breakers-vs-fc-kansas-city-2016-05-22,e6lozo8mulymdue0rafet5omh
seatle-reign-fc-vs-chicago-red-stars-2016-05-22,e6qfvoqh6zmsjxxjk4ej07xex
western-new-york-flash-vs-boston-breakers-2016-05-27,e71zx73mhutt1p2uhlu9f4q95
fc-kansas-city-vs-orlando-pride-2016-05-28,e76zsb7pctoebzq9b8vn0qprd
chicago-red-stars-vs-sky-blue-fc-2016-05-29,e7h2v3st7e2bp2rk4xsvlx6nd
portland-thorns-fc-vs-seatle-reign-fc-2016-05-29,e7c7h91gsm97m773ds3x0wtex
boston-breakers-vs-washington-spirit-2016-06-10,e7k5vvarzodlxhye12cid6ne1
sky-blue-fc-vs-fc-kansas-city-2016-06-11,e7sh6ety3bhwlk4jw2rp4gtex
western-new-york-flash-vs-orlando-pride-2016-06-11,e7p77sbj7xk1nvogvyqo6ww6h
chicago-red-stars-vs-portland-thorns-fc-2016-06-12,e7zljp4o23qztds6p4m71pkh5
seatle-reign-fc-vs-houston-dash-2016-06-12,e7wd2hpsbyup4wlgl4pfdy6zt
western-new-york-flash-vs-portland-thorns-fc-2016-06-17,e82razw789bcp0lragah243jd
washington-spirit-vs-orlando-pride-2016-06-18,e86hdiw3gw78bc1p8b0kmegh5
chicago-red-stars-vs-boston-breakers-2016-06-18,e8a42jted14de8e8dsmao3yeh
sky-blue-fc-vs-seatle-reign-fc-2016-06-19,e8gohrzll3yxilv1zzwvmpmnd
houston-dash-vs-fc-kansas-city-2016-06-19,e8dr2kyvc3us9tzgj4zfd5815
portland-thorns-fc-vs-chicago-red-stars-2016-06-22,e8mibe2lwwg0l3dj6o9b59qsp
orlando-pride-vs-houston-dash-2016-06-23,e8rmofneqoh6jk5me5znbnbhl
western-new-york-flash-vs-boston-breakers-2016-06-24,e8v0lb8mxpkcep3vngt7kt8mh
washington-spirit-vs-sky-blue-fc-2016-06-25,e90x5cbl458brvg4amzgrf4rt
fc-kansas-city-vs-seatle-reign-fc-2016-06-25,e993ffeasa4aeio735ffvd78p
orlando-pride-vs-portland-thorns-fc-2016-06-26,e9d3jt8fmrcjd7woxsg750355
western-new-york-flash-vs-chicago-red-stars-2016-07-01,e9gjwqfbycc63c9203aoaq76x
washington-spirit-vs-fc-kansas-city-2016-07-02,e9k0hwewwy4rie2wj2llycp9l
seatle-reign-fc-vs-boston-breakers-2016-07-02,e9qls3fw59rw08ch1voe820vd
portland-thorns-fc-vs-sky-blue-fc-2016-07-02,e9vu0qalt473l125ql04bjlyh
sky-blue-fc-vs-houston-dash-2016-07-09,eahqfx972ydanewlwnrs8pomh
western-new-york-flash-vs-seatle-reign-fc-2016-07-09,eadapetsfunrnsvn7v2vxzeg9
washington-spirit-vs-chicago-red-stars-2016-07-09,ea039sj2so1rj3s04wa3t2odl
portland-thorns-fc-vs-fc-kansas-city-2016-07-09,ea48bv6i3rwbwtnxd0wsakbft
orlando-pride-vs-boston-breakers-2016-07-10,eanc9gy47s4rwopx61g5998mh
fc-kansas-city-vs-washington-spirit-2016-07-16,ebaxqrzq52q0otzugjy2gu5t5
orlando-pride-vs-chicago-red-stars-2016-07-16,eb5jgbdz7e0dwy2gqsmjrzch5
houston-dash-vs-portland-thorns-fc-2016-07-16,eas41rgaytv5smgep1kuhh90p
seatle-reign-fc-vs-western-new-york-flash-2016-07-16,eb20kjgh3nab32971mxhbty3t
boston-breakers-vs-sky-blue-fc-2016-07-17,ebfdjm9vrxf40ic8uk70j0fe1
sky-blue-fc-vs-washington-spirit-2016-07-23,ebwhyh6rkdk23bbzjcl47wvzd
western-new-york-flash-vs-fc-kansas-city-2016-07-23,ebo6dj6x3u4sef0x7o1bavbah
chicago-red-stars-vs-houston-dash-2016-07-23,ebsva8ur91fwcbdm3rp3lim09
seatle-reign-fc-vs-orlando-pride-2016-07-23,ebk1ppp0iejxcifpt1syilwbt
chicago-red-stars-vs-fc-kansas-city-2016-07-30,ecdt3puaqwb1x7ses6e5m8tex
houston-dash-vs-western-new-york-flash-2016-07-30,ebzopwfsz0jnh4yw1umciw1d5
portland-thorns-fc-vs-seatle-reign-fc-2016-07-30,ec9hd3dqsq6gnvdj32fxq6ort
washington-spirit-vs-sky-blue-fc-2016-07-31,ec40fo692ru68bl4ep7g73aw9
boston-breakers-vs-orlando-pride-2016-07-31,echq69xzufixly7x5oehkskx5
houston-dash-vs-washington-spirit-2016-08-18,e6vn01j3ejwvxn46p7s70vw89
orlando-pride-vs-washington-spirit-2016-08-26,ecmdib5l5q4mqa6c0c6ezmy21
seatle-reign-fc-vs-portland-thorns-fc-2016-08-27,ecpv2ft54f5j8sxiot3g7523t
sky-blue-fc-vs-chicago-red-stars-2016-08-27,eczaelllhgoo8stxciz02ca95
western-new-york-flash-vs-houston-dash-2016-08-27,ecvud1nfdgajvkon60uql9rl5
fc-kansas-city-vs-boston-breakers-2016-08-28,ed3mluk6tsahsen3p7bzdgdex
boston-breakers-vs-houston-dash-2016-08-31,ed7hqkyivhat2uekix7wz6b55
washington-spirit-vs-western-new-york-flash-2016-09-03,ede3ek2iokyxieqxwfhqlqpk9
houston-dash-vs-orlando-pride-2016-09-03,edb3jtsplot9whxuke4pgb1m1
fc-kansas-city-vs-sky-blue-fc-2016-09-04,edlc6grsptx2p12qnbqv9ay95
chicago-red-stars-vs-seatle-reign-fc-2016-09-04,edql0fbtg20lullqiv1u947op
portland-thorns-fc-vs-boston-breakers-2016-09-04,edi56km6nn7kyhfaies7ucrmx
boston-breakers-vs-western-new-york-flash-2016-09-07,eelm4tfiwa0h4zqc8xtrrtzop
sky-blue-fc-vs-orlando-pride-2016-09-07,eefa8w1808omrl2ij283mb561
washington-spirit-vs-seatle-reign-fc-2016-09-07,edw50w83eyla53hm2ep0mjdgp
chicago-red-stars-vs-fc-kansas-city-2016-09-07,ee70f8e9ncc3sdjaz02gzwqg9
portland-thorns-fc-vs-houston-dash-2016-09-07,ee2h2um9yj6zp9l0mmfktjy7d
orlando-pride-vs-sky-blue-fc-2016-09-10,eesjkd73u5aviph5cjk1dxjah
fc-kansas-city-vs-chicago-red-stars-2016-09-11,efdu17s2qjltdi9fienu2zi7d
houston-dash-vs-boston-breakers-2016-09-11,eexicd2mh87a0mhie9e7newvd
portland-thorns-fc-vs-western-new-york-flash-2016-09-11,ef8e7z7s1hrav1cvsaby5ub55
seatle-reign-fc-vs-washington-spirit-2016-09-11,ef3atnrp5cu3azw68vm2d5rs9
orlando-pride-vs-fc-kansas-city-2016-09-24,efnpg7ndntjdxfwvxjj2b3l61
boston-breakers-vs-western-new-york-flash-2016-09-24,efjw0kvjd339fnkm2a1fxvz6x
chicago-red-stars-vs-washington-spirit-2016-09-24,efrly9a3unp1x6jlbmgvmssfd
sky-blue-fc-vs-portland-thorns-fc-2016-09-25,eg2k9dtm4yvr286nxhktwvl61
houston-dash-vs-seatle-reign-fc-2016-09-25,efww4i5nlqmb9qh5q1kq15hih
washington-spirit-vs-chicago-red-stars-2016-09-30,b9rhbrci8ixsepml3ggbqmvvt
portland-thorns-fc-vs-western-new-york-flash-2016-10-02,b9wtfti1ziv74b5apzjvxphbd
washington-spirit-vs-western-new-york-flash-2016-10-09,50t1qgl7srvl9li3efhifgqg9
